name,month,Number of incoming visits,Number of outgoing visits (no regI to regI),Number of outgoing visits (with regI to regI),to Acton,to Adams-Normandie,to Agoura Hills,to Agua Dulce,to Alhambra,to Alondra Park,to Altadena,to Angeles Crest,to Arcadia,to Arleta,to Arlington Heights,to Artesia,to Athens,to Atwater Village,to Avalon,to Avocado Heights,to Azusa,to Baldwin Hills/Crenshaw,to Baldwin Park,to Bel-Air,to Bellflower,to Bell Gardens,to Bell,to Beverly Crest,to Beverly Grove,to Beverly Hills,to Beverlywood,to Boyle Heights,to Bradbury,to Brentwood,to Broadway-Manchester,to Burbank,to Calabasas,to Canoga Park,to Carson,to Carthay,to Castaic Canyons,to Castaic,to Central-Alameda,to Century City,to Cerritos,to Charter Oak,to Chatsworth,to Chatsworth Reservoir,to Chesterfield Square,to Cheviot Hills,to Chinatown,to Citrus,to Claremont,to Commerce,to Compton,to Covina,to Cudahy,to Culver City,to Cypress Park,to Del Aire,to Del Rey,to Desert View Highlands,to Diamond Bar,to Downey,to Downtown,to Duarte,to Eagle Rock,to East Compton,to East Hollywood,to East La Mirada,to East Los Angeles,to East Pasadena,to East San Gabriel,to Echo Park,to Elizabeth Lake,to El Monte,to El Segundo,to El Sereno,to Elysian Park,to Elysian Valley,to Encino,to Exposition Park,to Fairfax,to Florence-Firestone,to Florence,to Gardena,to Glassell Park,to Glendale,to Glendora,to Gramercy Park,to Granada Hills,to Green Meadows,to Green Valley,to Griffith Park,to Hacienda Heights,to Hancock Park,to Hansen Dam,to Harbor City,to Harbor Gateway,to Harvard Heights,to Harvard Park,to Hasley Canyon,to Hawaiian Gardens,to Hawthorne,to Hermosa Beach,to Hidden Hills,to Highland Park,to Historic South-Central,to Hollywood Hills,to Hollywood Hills West,to Hollywood,to Huntington Park,to Hyde Park,to Industry,to Inglewood,to Irwindale,to Jefferson Park,to Koreatown,to La Canada Flintridge,to La Crescenta-Montrose,to Ladera Heights,to La Habra Heights,to Lake Balboa,to Lake Hughes,to Lake Los Angeles,to Lake View Terrace,to Lakewood,to La Mirada,to Lancaster,to La Puente,to Larchmont,to La Verne,to Lawndale,to Leimert Park,to Lennox,to Leona Valley,to Lincoln Heights,to Littlerock,to Lomita,to Long Beach,to Lopez/Kagel Canyons,to Los Feliz,to Lynwood,to Malibu,to Manchester Square,to Manhattan Beach,to Marina del Rey,to Mar Vista,to Mayflower Village,to Maywood,to Mid-City,to Mid-Wilshire,to Mission Hills,to Monrovia,to Montebello,to Montecito Heights,to Monterey Park,to Mount Washington,to Northeast Antelope Valley,to North El Monte,to North Hills,to North Hollywood,to Northridge,to Northwest Antelope Valley,to Northwest Palmdale,to North Whittier,to Norwalk,to Pacific Palisades,to Pacoima,to Palmdale,to Palms,to Palos Verdes Estates,to Panorama City,to Paramount,to Pasadena,to Pico Rivera,to Pico-Robertson,to Pico-Union,to Playa del Rey,to Playa Vista,to Pomona,to Porter Ranch,to Quartz Hill,to Ramona,to Rancho Dominguez,to Rancho Palos Verdes,to Rancho Park,to Redondo Beach,to Reseda,to Ridge Route,to Rolling Hills Estates,to Rolling Hills,to Rosemead,to Rowland Heights,to San Dimas,to San Fernando,to San Gabriel,to San Marino,to San Pasqual,to San Pedro,to Santa Clarita,to Santa Fe Springs,to Santa Monica,to Sawtelle,to Sepulveda Basin,to Shadow Hills,to Sherman Oaks,to Sierra Madre,to Signal Hill,to Silver Lake,to South Diamond Bar,to Southeast Antelope Valley,to South El Monte,to South Gate,to South Park,to South Pasadena,to South San Gabriel,to South San Jose Hills,to South Whittier,to Stevenson Ranch,to Studio City,to Sunland,to Sun Valley,to Sun Village,to Sylmar,to Tarzana,to Temple City,to Toluca Lake,to Topanga,to Torrance,to Tujunga Canyons,to Tujunga,to Unincorporated Catalina Island,to Unincorporated Santa Monica Mountains,to Unincorporated Santa Susana Mountains,to Universal City,to University Park,to Valinda,to Valley Glen,to Valley Village,to Val Verde,to Van Nuys,to Venice,to Vermont Knolls,to Vermont-Slauson,to Vermont Square,to Vermont Vista,to Vernon,to Veterans Administration,to View Park-Windsor Hills,to Vincent,to Walnut,to Walnut Park,to Watts,to West Adams,to West Carson,to Westchester,to West Compton,to West Covina,to West Hills,to West Hollywood,to Westlake,to Westlake Village,to West Los Angeles,to Westmont,to West Puente Valley,to West San Dimas,to West Whittier-Los Nietos,to Westwood,to Whittier,to Whittier Narrows,to Willowbrook,to Wilmington,to Windsor Square,to Winnetka,to Woodland Hills
Calabasas,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canoga Park,7,64824,18551,28108,0,0,16,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,9557,0,0,0,0,0,0,0,0,1619,42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,77,0,0,0,0,9,0,0,0,0,0,0,416,0,9,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,100,0,0,0,0,0,0,4,0,0,0,0,252,0,0,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,145,0,0,4,0,0,0,0,303,169,2077,0,0,0,0,0,116,0,0,0,381,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,256,0,0,8,0,0,0,0,0,0,0,0,0,0,109,20,146,0,113,847,0,20,0,0,120,12,0,0,0,4,0,0,131,40,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1436,3120
Central-Alameda,7,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chatsworth,7,44781,22640,32807,0,0,9,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,2462,0,0,0,0,0,0,0,0,10167,87,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,76,0,0,0,0,12,0,0,0,0,0,4,354,0,12,0,0,0,8,0,0,0,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,37,12,84,0,0,0,4,0,0,4,0,0,0,0,158,0,0,36,0,0,0,0,16,0,0,4,0,0,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,4,0,0,402,221,5502,0,0,0,0,0,315,0,0,0,209,0,0,0,0,0,0,0,0,2936,0,0,0,4,0,0,524,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,8,16,236,0,0,12,0,0,0,0,0,0,0,0,0,0,120,28,194,0,224,491,0,29,0,0,227,40,0,0,4,4,0,0,175,12,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,1735
Chatsworth Reservoir,7,418,1552,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,28,0,4,0,0,0,8,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,24,4,105,0,0,0,0,0,16,0,0,0,28,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,228
Chinatown,7,398,776,792,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,50,0,24,0,33,0,0,0,0,295,0,0,0,0,0,0,12,0,0,0,0,0,30,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,0,17,0,4,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,24,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,18,12,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,9,4,0,0,0,0,0,0,0,4,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16
Cypress Park,7,5710,1717,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,8,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,236,0,66,0,0,0,0,8,0,0,0,0,0,12,12,0,0,0,0,0,332,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,8,0,4,16,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,4,4,23,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,50,0,0,0,0,0,0,0,0,0,0,16,0,21,0,9,0,0,4,0,0,16,4,0,0,0,0,4,0,8,0,0,32,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Downtown,7,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Rock,7,20858,2259,5371,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,17,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,17,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,4,0,3112,0,127,0,4,0,0,29,0,0,0,0,4,0,0,0,0,0,0,0,343,8,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,685,0,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,49,0,0,0,0,32,0,0,0,0,0,0,0,4,0,4,0,0,0,21,0,4,0,0,16,49,12,0,0,0,0,0,16,0,0,0,17,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,52,0,0,0,0,0,8,0,0,0,0,35,0,25,0,31,8,0,0,0,0,36,8,0,0,0,0,0,0,29,0,0,44,4,68,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,12
East Hollywood,7,39083,8240,14355,0,0,0,0,0,0,0,0,0,4,4,0,0,471,0,0,0,16,0,0,0,0,0,0,83,0,0,4,0,0,0,4,0,61,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,16,0,117,0,6115,0,0,0,0,149,0,0,0,0,0,0,68,0,83,0,0,0,120,0,0,0,32,0,0,0,0,28,0,0,0,16,0,0,0,0,0,0,82,0,99,60,1901,0,101,0,0,0,0,451,0,0,0,0,24,0,0,12,0,0,0,0,145,0,0,0,0,0,67,0,0,0,0,1284,0,0,0,0,0,0,0,0,8,4,24,0,13,9,0,4,0,0,16,257,98,0,0,0,0,0,36,0,0,0,82,0,0,0,0,86,0,0,0,12,0,0,0,108,0,0,49,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,8,168,0,0,428,0,0,0,0,0,0,0,0,0,0,205,25,85,0,29,58,0,48,0,0,99,8,0,0,0,4,0,0,156,32,0,174,4,0,0,0,0,0,0,36,0,0,0,0,0,0,4,0,0,61,4,48,0,0,0,0,0,0,0,0,0,0,4,0,18,114
East Los Angeles,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Echo Park,7,10272,1592,2889,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,30,0,90,0,161,0,0,0,0,1297,0,0,0,0,4,8,20,0,8,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,4,4,138,0,4,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,32,0,0,0,0,76,0,0,0,0,0,0,0,0,20,0,12,0,0,0,0,0,0,0,0,34,20,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,0,0,284,0,0,0,0,0,0,0,0,0,0,29,8,16,0,4,0,0,5,0,0,35,0,0,0,0,0,0,0,14,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,36,0,0,0,0,0,0,0,0,0,0,0,0,17,4
El Sereno,7,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elysian Park,7,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elysian Valley,7,1141,2195,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,251,0,91,0,0,0,0,68,0,0,0,0,0,92,4,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,4,4,0,50,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,4,0,0,0,17,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,318,0,0,0,0,0,0,0,0,0,0,17,0,28,0,8,4,0,4,0,0,20,0,0,0,0,0,0,0,16,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Encino,7,1731,19255,28037,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,17,0,0,0,1211,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,0,53,0,0,0,0,8,0,0,0,0,0,4,8782,0,16,0,0,0,4,0,0,0,212,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,20,28,149,0,0,0,0,0,0,0,0,0,0,0,487,0,0,13,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,171,235,998,0,0,0,0,0,99,0,0,0,187,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,1169,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,44,4,2550,0,0,4,0,0,0,0,0,0,0,0,0,0,589,16,195,0,53,3833,0,32,0,0,106,0,0,0,0,0,0,0,318,133,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,935,0,4,0,0,0,0,0,0,0,0,0,0,0,0,334,2290
Fairfax,7,7101,294,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,120,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,16,110,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Glassell Park,7,11205,2994,4562,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,4,0,1179,0,114,0,0,0,0,52,0,0,0,0,0,16,8,0,0,0,0,0,1568,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,12,8,56,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,126,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,11,16,28,0,0,0,0,0,8,0,0,0,20,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,82,0,0,0,0,0,0,0,0,0,0,20,0,44,0,4,8,0,8,0,0,20,14,0,0,0,0,0,0,16,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Glendale,7,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granada Hills,7,50187,25790,40584,0,0,4,0,0,0,0,0,0,16,0,0,0,53,0,0,0,4,0,0,0,0,0,8,28,0,0,0,0,0,0,9,0,731,0,0,0,0,0,0,0,0,1520,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,40,0,110,0,0,0,0,16,0,0,0,0,0,0,541,0,25,0,0,0,27,4,0,0,14794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,33,182,0,0,0,0,0,0,5,0,0,0,0,287,0,0,47,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,56,0,0,4,0,0,0,0,0,4,0,1983,0,0,0,0,0,0,0,1580,521,6264,0,0,0,0,0,1185,0,0,0,647,0,0,0,0,0,0,0,0,2623,0,0,0,0,0,0,554,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,15,37,467,0,0,26,0,0,0,0,0,0,0,0,0,0,302,72,599,0,630,540,0,37,0,0,223,122,0,0,0,0,0,0,384,112,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,476,4,0,0,0,0,0,0,0,0,0,0,0,0,0,441,710
